724666, ANTARCTICA, SP, -0, -89.99,50.0, 2.3
Date (MM/DD/YYYY),Time (HH:MM),Wspd (m/s),Dry-bulb (C),DHI (W/m^2),DNI (W/m^2),GHI (W/m^2),Alb (unitless)
01/01/2021,01:00,2.50847457627118,0,74.5169491525423,1046.26949152542,466.494915254237,0.837949860180565
01/01/2021,02:00,2.71166666666666,0,74.3566666666666,1042.085,467.708333333333,0.845177551021179
01/01/2021,03:00,2.9,0,74.3583333333333,1044.52,469.073333333333,0.855680922467206
01/01/2021,04:00,2.86333333333333,0,74.14,1043.275,470.231666666666,0.862364818558278
01/01/2021,05:00,2.75833333333333,0,74.3466666666666,1041.07166666666,0.0,0.640615846896612
01/01/2021,06:00,3.12666666666666,0,73.0133333333333,1042.33833333333,0.0,0.753735053589517
01/01/2021,07:00,3.645,0,71.4366666666666,1041.685,471.903333333333,0.882027283372757
01/01/2021,08:00,3.51,0,71.7216666666666,0.0,472.215,0.8844452960879
01/01/2021,09:00,3.185,0,72.425,493.531666666666,472.478333333333,0.883271862037152
01/01/2021,10:00,3.37833333333333,0,72.5833333333333,1047.19666666666,473.213333333333,0.883576153846589
01/01/2021,11:00,3.27666666666666,0,72.555,1048.43,473.565,0.880973252828762
01/01/2021,12:00,3.5,0,73.01,1049.42666666666,473.038333333333,0.8778741394418
01/01/2021,13:00,3.61333333333333,0,74.7516666666666,1049.62833333333,470.85,0.872480913026967
01/01/2021,14:00,3.07666666666666,0,74.6183333333333,1052.88333333333,468.038333333333,0.868548240422498
01/01/2021,15:00,3.42833333333333,0,72.795,1052.265,465.015,0.867343096532299
01/01/2021,16:00,3.355,0,72.485,1051.59666666666,462.438333333333,0.862892365413644
01/01/2021,17:00,3.83666666666666,0,72.7133333333333,1050.21166666666,460.556666666666,0.859574471879747
01/01/2021,18:00,4.085,0,101.866666666666,962.713333333333,456.841666666666,0.856863567002631
01/01/2021,19:00,4.97166666666666,0,312.51,280.296666666666,419.27,0.87083255015048
01/01/2021,20:00,4.37666666666666,0,136.78,825.318333333333,441.408333333333,0.850789034642231
01/01/2021,21:00,4.25833333333333,0,78.285,1043.73,457.948333333333,0.84339063992466
01/01/2021,22:00,4.33333333333333,0,219.003333333333,612.323333333333,445.473333333333,0.844406084538967
01/01/2021,23:00,4.66666666666666,0,370.87,83.7466666666666,395.14,0.861061502766057
01/01/2021,24:00,4.93166666666666,0,370.241666666666,0.0,360.356666666666,0.867838115455529
01/02/2021,01:00,4.6,0,361.454237288135,0.0,349.523728813559,0.872116431567561
01/02/2021,02:00,4.005,0,354.12,0.0,341.925,0.866751064520718
01/02/2021,03:00,3.77666666666666,0,361.668333333333,0.0,349.738333333333,0.868062884667928
01/02/2021,04:00,3.45833333333333,0,353.156666666666,0.0,340.926666666666,0.876608552330174
01/02/2021,05:00,3.24833333333333,0,350.798333333333,0.0,339.005,0.872659406198733
01/02/2021,06:00,3.09666666666666,0,341.468333333333,0.0,330.24,0.877139460518903
01/02/2021,07:00,3.03166666666666,0,349.593333333333,0.0,339.17,0.869790897471013
01/02/2021,08:00,2.8,0,366.443333333333,0.0,358.595,0.871638868256366
01/02/2021,09:00,2.32,0,358.588333333333,0.0,349.645,0.862969406765598
01/02/2021,10:00,2.12333333333333,0,350.671666666666,0.0,341.51,0.860095985227135
01/02/2021,11:00,2.395,0,350.825,0.0,341.381666666666,0.86378147738159
01/02/2021,12:00,2.40166666666666,0,356.053333333333,0.0,347.308333333333,0.863865180989062
01/02/2021,13:00,1.98166666666666,0,359.191666666666,0.0,361.12,0.863336289039584
01/02/2021,14:00,1.94333333333333,0,345.363333333333,107.643333333333,392.3,0.867915230615952
01/02/2021,15:00,1.695,0,218.713333333333,585.698333333333,446.303333333333,0.859938067571861
01/02/2021,16:00,1.29666666666666,0,270.05,388.068333333333,425.871666666666,0.860588159002864
01/02/2021,17:00,1.64333333333333,0,267.506666666666,394.495,423.366666666666,0.856534601745908
01/02/2021,18:00,1.90833333333333,0,178.956666666666,718.278333333333,446.303333333333,0.849646560231208
01/02/2021,19:00,1.19333333333333,0,207.556666666666,569.641666666666,418.511666666666,0.841671850888307
01/02/2021,20:00,0.743333333333333,0,96.7483333333333,626.765,450.893333333333,0.815784893067028
01/02/2021,21:00,0.0,0,79.3783333333333,1062.62,456.011666666666,0.781782957748607
01/02/2021,22:00,0.0,0,75.7333333333333,1056.97333333333,456.276666666666,0.796570545265843
01/02/2021,23:00,0.0,0,78.1466666666666,1066.71833333333,458.35,0.800120834567806
01/02/2021,24:00,0.0,0,76.525,1062.99,459.871666666666,0.801340372498094
01/03/2021,01:00,0.0,0,75.4796610169491,1060.22542372881,462.486440677966,0.808098885995095
01/03/2021,02:00,0.0,0,74.0383333333333,1052.89166666666,463.451666666666,0.823777200170242
01/03/2021,03:00,0.0,0,73.82,1053.66166666666,464.365,0.84306055413975
01/03/2021,04:00,1.31166666666666,0,74.2633333333333,1049.67833333333,466.233333333333,0.841835427726006
01/03/2021,05:00,1.68333333333333,0,74.4733333333333,1045.36333333333,0.0,0.645985043042214
01/03/2021,06:00,2.00166666666666,0,73.7216666666666,1046.65166666666,0.0,0.73128637870052
01/03/2021,07:00,1.64166666666666,0,70.9966666666666,1046.57833333333,466.191666666666,0.872020336354347
01/03/2021,08:00,1.47,0,70.1816666666666,0.0,466.271666666666,0.873980548108335
01/03/2021,09:00,1.59166666666666,0,70.3316666666666,1047.275,466.9,0.874373920790828
01/03/2021,10:00,1.73833333333333,0,71.42,1048.875,467.32,0.874030643791009
01/03/2021,11:00,1.715,0,72.43,1050.59833333333,467.234999999999,0.873928808071326
01/03/2021,12:00,1.50666666666666,0,73.7483333333333,1053.01833333333,466.701666666666,0.866562624113918
01/03/2021,13:00,1.25666666666666,0,74.5183333333333,1057.63333333333,464.68,0.852437055811936
01/03/2021,14:00,1.42333333333333,0,73.2533333333333,1057.70333333333,462.505,0.84992699341959
01/03/2021,15:00,1.41,0,72.6083333333333,1057.52,459.848333333333,0.847739576013616
01/03/2021,16:00,1.315,0,72.7716666666666,1055.08666666666,457.606666666666,0.843341842992663
01/03/2021,17:00,1.45333333333333,0,72.44,1056.80666666666,456.109999999999,0.840236020636598
01/03/2021,18:00,1.62,0,73.06,1057.13,453.931666666666,0.842003363673859
01/03/2021,19:00,1.77333333333333,0,73.8983333333333,1055.18,452.081666666666,0.842032829909293
01/03/2021,20:00,1.15833333333333,0,75.0183333333333,688.065,452.391666666666,0.830011996247327
01/03/2021,21:00,1.62333333333333,0,75.6433333333333,1051.43,451.4,0.830956742751112
01/03/2021,22:00,1.35,0,78.3133333333333,1052.21166666666,454.293333333333,0.821600647124885
01/03/2021,23:00,1.76333333333333,0,88.17,999.946666666666,449.008333333333,0.822923929266237
01/03/2021,24:00,2.17,0,88.5283333333333,1021.575,460.706666666666,0.830049563110426
01/04/2021,01:00,1.40508474576271,0,88.6016949152542,944.645762711864,436.101694915254,0.831436135832712
01/04/2021,02:00,1.78333333333333,0,97.2733333333333,959.165,452.186666666666,0.838997149874616
01/04/2021,03:00,1.37166666666666,0,89.7183333333333,1020.47333333333,465.925,0.832936015198593
01/04/2021,04:00,1.49,0,89.5866666666666,971.188333333333,449.793333333333,0.841583822227258
01/04/2021,05:00,1.34166666666666,0,135.27,664.219999999999,0.0,0.705620864720347
01/04/2021,06:00,1.66333333333333,0,88.7566666666666,932.553333333333,0.0,0.717425200212028
01/04/2021,07:00,1.54166666666666,0,81.4166666666666,1006.46166666666,456.948333333333,0.862288744583407
01/04/2021,08:00,1.20499999999999,0,78.42,0.0,449.026666666666,0.862672950099132
01/04/2021,09:00,1.73666666666666,0,107.848333333333,980.358333333333,475.276666666666,0.868221867630733
01/04/2021,10:00,1.49666666666666,0,101.508333333333,909.463333333333,442.9,0.869623026343035
01/04/2021,11:00,1.30166666666666,0,84.5133333333333,922.825,429.805,0.869638963923515
01/04/2021,12:00,1.21833333333333,0,78.635,1034.03833333333,460.608333333333,0.855950211310244
01/04/2021,13:00,1.13666666666666,0,82.0783333333333,1032.50166666666,464.636666666666,0.847951674974065
01/04/2021,14:00,1.40333333333333,0,73.6166666666666,1036.47666666666,456.396666666666,0.853275082480116
01/04/2021,15:00,1.13,0,85.9133333333333,1027.595,460.491666666666,0.841953765667458
01/04/2021,16:00,1.27333333333333,0,176.578333333333,630.433333333333,417.4,0.833727923871902
01/04/2021,17:00,1.74,0,319.783333333333,102.896666666666,352.168333333333,0.859022846701828
01/04/2021,18:00,1.24833333333333,0,355.508333333333,11.5933333333333,350.05,0.859154299422743
01/04/2021,19:00,0.82,0,331.18,0.0,321.973333333333,0.85924704434478
01/04/2021,20:00,1.19,0,336.453333333333,0.0,325.195,0.864104188468166
01/04/2021,21:00,0.835,0,371.641666666666,27.665,370.571666666666,0.842794177955861
01/04/2021,22:00,0.76,0,345.113333333333,124.705,387.488333333333,0.827922152020401
01/04/2021,23:00,0.945,0,357.405,0.0,354.116666666666,0.837157019141782
01/04/2021,24:00,0.831666666666666,0,359.635,19.7466666666666,358.506666666666,0.839212037954774
01/05/2021,01:00,0.65593220338983,0,355.428813559322,8.43728813559322,347.659322033898,0.835989690392448
01/05/2021,02:00,0.0,0,360.428333333333,13.1583333333333,354.135,0.822726953714949
01/05/2021,03:00,0.0,0,351.51,0.0,338.295,0.829804109985166
01/05/2021,04:00,0.0,0,361.518333333333,12.5666666666666,350.441666666666,0.832568656024522
01/05/2021,05:00,0.0,0,354.155,9.49666666666666,343.158333333333,0.834424468015567
01/05/2021,06:00,0.0,0,402.665,8.19666666666666,390.293333333333,0.850600039139044
01/05/2021,07:00,0.0,0,394.665,8.44833333333333,384.428333333333,0.844840404965524
01/05/2021,08:00,0.0,0,388.556666666666,10.9466666666666,381.711666666666,0.852797031209773
01/05/2021,09:00,0.0,0,294.691666666666,183.793333333333,358.233333333333,0.832644556904248
01/05/2021,10:00,0.0,0,279.38,276.476666666666,378.625,0.872775138947755
01/05/2021,11:00,0.0,0,167.611666666666,602.466666666666,386.011666666666,0.873265748778618
01/05/2021,12:00,1.36333333333333,0,95.0066666666666,980.361666666666,451.876666666666,0.855680238327996
01/05/2021,13:00,1.32,0,87.8733333333333,987.755,449.233333333333,0.843611512239095
01/05/2021,14:00,1.09166666666666,0,85.4666666666666,1017.415,456.229999999999,0.839515859556906
01/05/2021,15:00,1.15833333333333,0,110.206666666666,977.895,462.09,0.840865959094043
01/05/2021,16:00,0.0,0,204.29,547.405,399.778333333333,0.833670765497065
01/05/2021,17:00,0.0,0,256.988333333333,323.971666666666,372.143333333333,0.844990597981879
01/05/2021,18:00,0.0,0,266.088333333333,282.788333333333,363.773333333333,0.847022327155094
01/05/2021,19:00,0.0,0,267.52,287.484999999999,363.556666666666,0.848612986305232
01/05/2021,20:00,0.0,0,259.195,357.588333333333,378.641666666666,0.851352326843698
01/05/2021,21:00,0.0,0,247.788333333333,258.531666666666,328.628333333333,0.834214325596111
01/05/2021,22:00,0.0,0,254.856666666666,378.543333333333,378.051666666666,0.802078995148451
01/05/2021,23:00,0.0,0,252.233333333333,426.756666666666,397.226666666666,0.811723970617815
01/05/2021,24:00,0.0,0,213.743333333333,514.16,392.821666666666,0.834998446234381
01/06/2021,01:00,0.0,0,219.684745762711,477.684745762711,388.010169491525,0.83289177789863
01/06/2021,02:00,0.0,0,263.2,324.146666666666,376.981666666666,0.860556050365139
01/06/2021,03:00,0.0,0,249.803333333333,402.161666666666,392.721666666666,0.874018977728848
01/06/2021,04:00,0.0,0,155.271666666666,739.84,426.678333333333,0.875298445102432
01/06/2021,05:00,0.0,0,101.396666666666,904.873333333333,0.0,0.785664539997769
01/06/2021,06:00,0.0,0,103.561666666666,924.66,0.0,0.724565096985982
01/06/2021,07:00,0.0,0,134.275,805.635,434.571666666666,0.887622574612739
01/06/2021,08:00,0.0,0,135.543333333333,0.0,431.67,0.88935249935734
01/06/2021,09:00,0.0,0,141.703333333333,770.761666666666,430.521666666666,0.888710460707571
01/06/2021,10:00,0.0,0,126.278333333333,859.985,447.616666666666,0.886740126676214
01/06/2021,11:00,0.0,0,87.4966666666666,989.308333333333,452.908333333333,0.88166132790228
01/06/2021,12:00,0.0,0,78.595,1027.71166666666,454.63,0.877960627637711
01/06/2021,13:00,0.0,0,78.3566666666666,1028.12833333333,451.203333333333,0.868926304725095
01/06/2021,14:00,0.0,0,87.7899999999999,964.425,439.091666666666,0.868109253121727
01/06/2021,15:00,0.0,0,194.52,511.608333333333,393.875,0.860505406593571
01/06/2021,16:00,0.0,0,133.915,767.366666666666,413.743333333333,0.882922966195596
01/06/2021,17:00,0.0,0,121.361666666666,937.03,457.609999999999,0.861909446569534
01/06/2021,18:00,0.0,0,224.77,463.226666666666,388.21,0.877534286730978
01/06/2021,19:00,0.0,0,184.318333333333,664.344999999999,417.078333333333,0.859337185611792
01/06/2021,20:00,0.0,0,104.8,1003.4,457.008333333333,0.847381339858949
01/06/2021,21:00,0.0,0,128.098333333333,594.256666666666,465.353333333333,0.850483062731809
01/06/2021,22:00,0.0,0,198.728333333333,555.61,388.458333333333,0.849081925373081
01/06/2021,23:00,0.0,0,199.385,636.813333333333,420.866666666666,0.85344609140131
01/06/2021,24:00,0.0,0,200.188333333333,619.283333333333,414.218333333333,0.841988230102494
01/07/2021,01:00,1.99491525423728,0,107.472881355932,921.961016949152,435.691525423728,0.848734916602426
01/07/2021,02:00,2.05666666666666,0,156.971666666666,653.536666666666,391.55,0.852341183110259
01/07/2021,03:00,2.13833333333333,0,236.418333333333,402.293333333333,376.388333333333,0.868159949844868
01/07/2021,04:00,2.12,0,188.465,635.186666666666,416.511666666666,0.876105733083413
01/07/2021,05:00,2.22666666666666,0,199.325,523.33,0.0,0.781069023302003
01/07/2021,06:00,2.555,0,185.07,604.956666666666,0.0,0.719391467988811
01/07/2021,07:00,2.315,0,147.853333333333,759.448333333333,430.225,0.884862311946594
01/07/2021,08:00,2.23333333333333,0,86.6116666666666,0.0,461.46,0.883523421098171
01/07/2021,09:00,2.15666666666666,0,81.0666666666666,990.084999999999,445.445,0.881422652285246
01/07/2021,10:00,2.43333333333333,0,102.886666666666,872.815,425.176666666666,0.896436800232942
01/07/2021,11:00,2.50166666666666,0,75.5683333333333,1025.79833333333,453.156666666666,0.886088318328075
01/07/2021,12:00,2.24499999999999,0,105.735,946.98,452.078333333333,0.87843986845837
01/07/2021,13:00,2.01333333333333,0,173.863333333333,733.068333333333,438.17,0.868191582952917
01/07/2021,14:00,2.215,0,168.203333333333,670.086666666666,409.109999999999,0.884432878108717
01/07/2021,15:00,2.21,0,114.611666666666,918.826666666666,445.031666666666,0.868260379898733
01/07/2021,16:00,2.335,0,115.961666666666,926.713333333333,447.916666666666,0.862149254392345
01/07/2021,17:00,2.49666666666666,0,114.728333333333,878.6,428.133333333333,0.859633463570017
01/07/2021,18:00,2.16333333333333,0,82.8566666666666,1001.38333333333,437.215,0.847948368062277
01/07/2021,19:00,2.04,0,75.265,858.446666666666,442.346666666666,0.844385696380774
01/07/2021,20:00,2.01,0,75.2116666666666,1042.01833333333,441.03,0.840640752442842
01/07/2021,21:00,2.32666666666666,0,74.66,1040.89333333333,439.953333333333,0.840112173576442
01/07/2021,22:00,1.95333333333333,0,74.605,1042.56,441.158333333333,0.831788014829736
01/07/2021,23:00,2.08166666666666,0,73.8866666666666,1043.56,442.623333333333,0.830016194789277
01/07/2021,24:00,2.36166666666666,0,73.4233333333333,1039.125,444.248333333333,0.834967013425142
01/08/2021,01:00,2.60338983050847,0,73.4389830508474,1035.32372881355,447.035593220338,0.840180674251083
01/08/2021,02:00,2.73,0,73.46,1033.495,449.075,0.847340243669759
01/08/2021,03:00,2.41166666666666,0,74.195,1033.45166666666,448.93,0.853992736425677
01/08/2021,04:00,2.62333333333333,0,74.1016666666666,1027.85166666666,450.048333333333,0.862868197054624
01/08/2021,05:00,2.65333333333333,0,73.9566666666666,1027.99166666666,0.0,0.686964035290607
01/08/2021,06:00,2.61833333333333,0,72.7533333333333,1026.99666666666,0.0,0.691486173250951
01/08/2021,07:00,2.54333333333333,0,71.835,1027.375,451.398333333333,0.878174967148245
01/08/2021,08:00,2.765,0,71.3716666666666,0.0,451.523333333333,0.881169238742465
01/08/2021,09:00,2.55,0,71.9516666666666,1028.00666666666,451.4,0.879951500291922
01/08/2021,10:00,2.695,0,72.5933333333333,1028.64333333333,451.76,0.880375315833651
01/08/2021,11:00,2.435,0,73.7266666666666,1030.715,451.421666666666,0.876582018771092
01/08/2021,12:00,2.59166666666666,0,74.96,1032.27666666666,450.041666666666,0.876977240313234
01/08/2021,13:00,2.53,0,76.0033333333333,1031.94166666666,448.153333333333,0.871035678801432
01/08/2021,14:00,2.45166666666666,0,75.3166666666666,1032.56,446.218333333333,0.865175856657168
01/08/2021,15:00,2.56166666666666,0,75.31,1032.87166666666,443.835,0.861625886040869
01/08/2021,16:00,2.63333333333333,0,75.5133333333333,1032.805,441.59,0.858961681545441
01/08/2021,17:00,2.81166666666666,0,74.7899999999999,1034.88666666666,439.398333333333,0.855908653728028
01/08/2021,18:00,3.33833333333333,0,73.475,1029.12333333333,437.161666666666,0.857300142066594
01/08/2021,19:00,3.645,0,74.3183333333333,845.783333333333,436.708333333333,0.85449495903221
01/08/2021,20:00,3.31666666666666,0,75.3033333333333,1030.68,436.435,0.84931175742512
01/08/2021,21:00,2.85333333333333,0,75.1166666666666,1030.02666666666,435.521666666666,0.843375355235574
01/08/2021,22:00,2.95666666666666,0,74.7566666666666,1029.52333333333,436.533333333333,0.839493852679717
01/08/2021,23:00,2.92,0,74.4933333333333,1030.81166666666,438.568333333333,0.836747022612326
01/08/2021,24:00,2.52,0,74.14,1034.20666666666,440.409999999999,0.837079559482804
01/09/2021,01:00,2.02033898305084,0,75.1728813559322,1039.29830508474,442.991525423728,0.836629911672531
01/09/2021,02:00,2.31166666666666,0,75.76,1034.69833333333,444.766666666666,0.843155294411823
01/09/2021,03:00,2.37833333333333,0,75.44,1036.47,445.181666666666,0.853831570208767
01/09/2021,04:00,2.405,0,87.055,995.773333333333,445.79,0.858694901241938
01/09/2021,05:00,2.34333333333333,0,156.523333333333,769.215,0.0,0.792276883827381
01/09/2021,06:00,2.73333333333333,0,185.688333333333,653.819999999999,0.0,0.693413433226444
01/09/2021,07:00,2.95166666666666,0,201.611666666666,573.398333333333,424.431666666666,0.894151133308231
01/09/2021,08:00,2.11833333333333,0,104.293333333333,0.0,442.891666666666,0.877355141256278
01/09/2021,09:00,2.52333333333333,0,83.3116666666666,989.305,447.088333333333,0.877392506741527
01/09/2021,10:00,2.76166666666666,0,74.5366666666666,1022.92333333333,448.981666666666,0.877145121652319
01/09/2021,11:00,2.23666666666666,0,74.4666666666666,1026.30666666666,448.2,0.872898196633547
01/09/2021,12:00,2.22333333333333,0,73.6066666666666,1030.93833333333,447.295,0.869470358731996
01/09/2021,13:00,2.07666666666666,0,74.8133333333333,1032.72666666666,445.341666666666,0.862920316439789
01/09/2021,14:00,1.91666666666666,0,73.71,1033.15333333333,443.031666666666,0.858357109301371
01/09/2021,15:00,2.23833333333333,0,73.1866666666666,1029.47666666666,439.991666666666,0.856937228420767
01/09/2021,16:00,2.28333333333333,0,73.4383333333333,1025.25833333333,436.688333333333,0.85521245657171
01/09/2021,17:00,2.21,0,73.4866666666666,1026.63833333333,435.113333333333,0.849324448008267
01/09/2021,18:00,1.83333333333333,0,73.6166666666666,1029.91666666666,433.345,0.842768707881466
01/09/2021,19:00,1.92,0,74.1516666666666,664.625,432.315,0.83951208510457
01/09/2021,20:00,2.115,0,74.6716666666666,1029.46166666666,432.315,0.839491365812025
01/09/2021,21:00,1.19,0,75.7533333333333,1037.29333333333,432.393333333333,0.823330027440519
01/09/2021,22:00,1.1,0,75.9983333333333,1038.73166666666,432.421666666666,0.795296932600174
01/09/2021,23:00,1.87,0,74.2916666666666,1033.84166666666,433.971666666666,0.824202385917883
01/09/2021,24:00,1.98666666666666,0,73.8216666666666,1031.51833333333,435.493333333333,0.828426368273204
01/10/2021,01:00,1.91016949152542,0,73.2389830508474,1029.28813559322,437.942372881355,0.831903678818383
01/10/2021,02:00,2.08166666666666,0,73.295,1026.02333333333,439.836666666666,0.838451195188283
01/10/2021,03:00,2.18833333333333,0,73.575,1026.77666666666,441.068333333333,0.846614704898435
01/10/2021,04:00,2.84,0,73.0533333333333,1024.42,442.9,0.858535943412943
01/10/2021,05:00,2.335,0,74.1616666666666,1025.75333333333,0.0,0.697193812522957
01/10/2021,06:00,2.41166666666666,0,73.3233333333333,1023.84833333333,0.0,0.687163954405394
01/10/2021,07:00,2.36166666666666,0,71.195,1026.48166666666,443.461666666666,0.874280496892885
01/10/2021,08:00,2.655,0,70.43,0.0,443.551666666666,0.878616264845672
01/10/2021,09:00,2.48166666666666,0,70.725,840.666666666666,443.545,0.87865969929979
01/10/2021,10:00,2.77833333333333,0,70.9149999999999,1023.70999999999,443.618333333333,0.880002136265175
01/10/2021,11:00,2.82,0,71.61,1025.59833333333,443.318333333333,0.878225581755482
01/10/2021,12:00,2.90166666666666,0,71.8533333333333,1027.74166666666,442.75,0.877171948295088
01/10/2021,13:00,2.54166666666666,0,73.3683333333333,1028.69333333333,440.943333333333,0.867856857974335
01/10/2021,14:00,2.78499999999999,0,72.24,1028.35666666666,438.468333333333,0.866238620995372
01/10/2021,15:00,2.68666666666666,0,72.2233333333333,1029.01333333333,436.166666666666,0.861285667881615
01/10/2021,16:00,2.75333333333333,0,72.5183333333333,1029.58333333333,433.811666666666,0.856719351283574
01/10/2021,17:00,3.295,0,72.4983333333333,1030.24,432.226666666666,0.855240963353969
01/10/2021,18:00,3.075,0,72.7266666666666,1029.925,430.661666666666,0.851723111346337
01/10/2021,19:00,2.78,0,73.5433333333333,1029.95333333333,429.638333333333,0.847142590988396
01/10/2021,20:00,2.87666666666666,0,74.4,845.218333333333,429.155,0.843987314391256
01/10/2021,21:00,2.85666666666666,0,74.1833333333333,1029.275,428.663333333333,0.840096354901887
01/10/2021,22:00,2.73833333333333,0,73.795,1029.23833333333,429.913333333333,0.835585088133157
01/10/2021,23:00,3.03166666666666,0,73.6066666666666,1028.62,431.591666666666,0.834403097320444
01/10/2021,24:00,3.34,0,73.2666666666666,1027.525,432.983333333333,0.83823785360676
01/11/2021,01:00,2.83559322033898,0,73.2661016949152,1029.04576271186,435.62033898305,0.838667584462607
01/11/2021,02:00,3.18833333333333,0,73.57,1028.16999999999,437.396666666666,0.846483945413703
01/11/2021,03:00,2.80833333333333,0,73.9533333333333,1029.20333333333,438.271666666666,0.853006032172525
01/11/2021,04:00,2.27333333333333,0,74.0016666666666,1030.515,439.403333333333,0.856938095509195
01/11/2021,05:00,2.50333333333333,0,73.3116666666666,1028.59333333333,0.0,0.713312878620668
01/11/2021,06:00,2.71,0,72.07,1025.63,0.0,0.673639192502939
01/11/2021,07:00,2.74333333333333,0,71.05,1024.76833333333,441.075,0.874836033405757
01/11/2021,08:00,2.44333333333333,0,70.8933333333333,0.0,441.346666666666,0.874845247289119
01/11/2021,09:00,2.05166666666666,0,71.4416666666666,841.693333333333,441.09,0.873098497929914
01/11/2021,10:00,1.80166666666666,0,72.7333333333333,1027.19,440.83,0.869402432807399
01/11/2021,11:00,1.635,0,74.1666666666666,1028.47333333333,440.65,0.86394996660022
01/11/2021,12:00,1.525,0,74.535,1030.66333333333,439.706666666666,0.859962644828764
01/11/2021,13:00,1.575,0,75.2683333333333,1030.36833333333,438.101666666666,0.851674957492527
01/11/2021,14:00,1.60999999999999,0,73.2083333333333,1031.77166666666,435.431666666666,0.8507825027645
01/11/2021,15:00,1.85166666666666,0,72.765,1028.62,433.195,0.849853441634776
01/11/2021,16:00,1.61333333333333,0,72.4883333333333,1031.51166666666,430.691666666666,0.842880787532986
01/11/2021,17:00,1.53833333333333,0,72.93,1034.26333333333,428.701666666666,0.834674629397161
01/11/2021,18:00,1.68666666666666,0,72.9083333333333,1031.30833333333,426.701666666666,0.835393436280125
01/11/2021,19:00,1.77333333333333,0,73.2583333333333,1030.18,425.766666666666,0.835911777285431
01/11/2021,20:00,1.85333333333333,0,74.1416666666666,1035.15166666666,425.746666666666,0.832940884135211
01/11/2021,21:00,1.92166666666666,0,73.905,1035.90666666666,425.354999999999,0.829331412152772
01/11/2021,22:00,1.94,0,73.33,1034.59333333333,426.251666666666,0.826562004858355
01/11/2021,23:00,1.90666666666666,0,72.16,850.566666666666,428.451666666666,0.824581387488373
01/11/2021,24:00,1.94833333333333,0,72.03,1031.41,429.698333333333,0.82587318803781
01/12/2021,01:00,2.05084745762711,0,72.5406779661016,1029.44576271186,431.211864406779,0.832537842868493
01/12/2021,02:00,1.92666666666666,0,72.4916666666666,1029.17833333333,433.993333333333,0.835447203647893
01/12/2021,03:00,2.06333333333333,0,73.8316666666666,1025.97333333333,434.39,0.845077663786198
01/12/2021,04:00,2.03166666666666,0,72.6983333333333,1027.73666666666,436.44,0.850600744286421
01/12/2021,05:00,1.96166666666666,0,71.8583333333333,1028.99333333333,0.0,0.707420281122602
01/12/2021,06:00,2.46166666666666,0,72.0666666666666,1029.80666666666,0.0,0.655161026926312
01/12/2021,07:00,2.76666666666666,0,69.33,1026.20666666666,437.643333333333,0.871850657368475
01/12/2021,08:00,2.73166666666666,0,68.3683333333333,0.0,437.968333333333,0.875342599877927
01/12/2021,09:00,3.28166666666666,0,69.5016666666666,660.655,438.008333333333,0.878636215954142
01/12/2021,10:00,3.675,0,71.6,1032.22666666666,438.223333333333,0.879897640908885
01/12/2021,11:00,3.62166666666666,0,72.3416666666666,1034.39833333333,438.018333333333,0.878890814241089
01/12/2021,12:00,3.33166666666666,0,69.95,1032.00833333333,437.331666666666,0.875981702858417
01/12/2021,13:00,3.90166666666666,0,71.3566666666666,1032.94166666666,435.746666666666,0.871346425313906
01/12/2021,14:00,4.03666666666666,0,72.5516666666666,1034.97833333333,433.468333333333,0.868330893191075
01/12/2021,15:00,3.48333333333333,0,70.755,1032.72166666666,430.733333333333,0.862682834796128
01/12/2021,16:00,3.795,0,71.8916666666666,1036.25,428.27,0.86026009707754
01/12/2021,17:00,3.58,0,72.1483333333333,1035.01333333333,426.755,0.854329010551999
01/12/2021,18:00,3.875,0,72.9866666666666,1035.67833333333,425.6,0.852930992889593
01/12/2021,19:00,3.53166666666666,0,71.9,1036.49333333333,424.171666666666,0.84874801459903
01/12/2021,20:00,3.28833333333333,0,71.7583333333333,851.895,423.534999999999,0.844651792563095
01/12/2021,21:00,3.18166666666666,0,72.8616666666666,1036.035,422.1,0.841297741731168
01/12/2021,22:00,3.57,0,72.5066666666666,1033.61333333333,423.371666666666,0.0
01/12/2021,23:00,3.63166666666666,0,71.6566666666666,1031.335,425.08,0.0
01/12/2021,24:00,3.65,0,72.0783333333333,1030.95,426.133333333333,0.864525005112378
01/13/2021,01:00,3.17627118644067,0,70.7677966101695,1027.68813559322,428.871186440678,0.864738260146589
01/13/2021,02:00,3.75333333333333,0,71.5783333333333,1028.005,430.198333333333,0.870178970470766
01/13/2021,03:00,3.755,0,72.845,1030.13,431.856666666666,0.872350595514849
01/13/2021,04:00,3.49666666666666,0,72.455,1031.82,433.415,0.870098185716655
01/13/2021,05:00,3.36833333333333,0,72.9366666666666,1032.70166666666,0.0,0.716647390054935
01/13/2021,06:00,2.85166666666666,0,70.7983333333333,1033.37666666666,0.0,0.636232894551863
01/13/2021,07:00,3.78333333333333,0,69.8033333333333,1032.615,435.078333333333,0.863407861220127
01/13/2021,08:00,3.46,0,69.7766666666666,0.0,435.295,0.858533567553679
01/13/2021,09:00,3.85499999999999,0,68.5683333333333,664.56,435.423333333333,0.856534460626316
01/13/2021,10:00,4.39166666666666,0,69.9816666666666,1034.20833333333,435.233333333333,0.853752682689305
