 South Pole
  -89.98  -24.80 2810 m version 1
 2021 214  8  2  0  1  0.017 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   125.6 0   219.1 0   218.4 0   117.7 0   213.8 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.7 0    96.9 0     7.6 0    41.5 0   674.5 0
 2021 214  8  2  0  2  0.033 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   124.8 0   219.1 0   218.5 0   117.8 0   213.9 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.7 0    96.8 0     6.9 0    42.9 0   674.4 0
 2021 214  8  2  0  3  0.050 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   124.2 0   219.1 0   218.5 0   117.8 0   213.9 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.7 0    96.8 0     6.8 0    42.2 0   674.5 0
 2021 214  8  2  0  4  0.067 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   124.7 0   219.1 0   218.5 0   117.9 0   213.9 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.7 0    96.8 0     7.0 0    42.7 0   674.4 0
 2021 214  8  2  0  5  0.083 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   126.0 0   219.1 0   218.5 0   117.9 0   213.9 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.7 0    96.8 0     6.4 0    42.7 0   674.4 0
 2021 214  8  2  0  6  0.100 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   127.2 0   219.2 0   218.5 0   117.9 0   213.9 0   214.0 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    96.6 0     6.8 0    42.3 0   674.4 0
 2021 214  8  2  0  7  0.117 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   127.9 0   219.2 0   218.6 0   117.9 0   213.9 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    96.3 0     7.3 0    39.8 0   674.4 0
 2021 214  8  2  0  8  0.133 107.77    -1.7 0 -9999.9 1 -9999.9 1 -9999.9 1   128.3 0   219.2 0   218.6 0   118.0 0   213.9 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    96.1 0     6.5 0    39.4 0   674.4 0
 2021 214  8  2  0  9  0.150 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.3 0   219.2 0   218.6 0   118.0 0   213.9 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    96.1 0     7.0 0    40.3 0   674.3 0
 2021 214  8  2  0 10  0.167 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.1 0   219.2 0   218.6 0   118.0 0   213.9 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    95.9 0     7.3 0    37.1 0   674.3 0
 2021 214  8  2  0 11  0.183 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.4 0   219.3 0   218.6 0   118.1 0   213.9 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    95.9 0     7.0 0    37.4 0   674.3 0
 2021 214  8  2  0 12  0.200 107.77    -1.7 0 -9999.9 1 -9999.9 1 -9999.9 1   128.4 0   219.3 0   218.6 0   118.1 0   214.0 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.6 0    95.9 0     7.4 0    32.7 0   674.3 0
 2021 214  8  2  0 13  0.217 107.77    -1.7 0 -9999.9 1 -9999.9 1 -9999.9 1   128.5 0   219.3 0   218.6 0   118.2 0   214.0 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.5 0    95.3 0     7.2 0    31.4 0   674.3 0
 2021 214  8  2  0 14  0.233 107.77    -1.8 0 -9999.9 1 -9999.9 1 -9999.9 1   128.3 0   219.3 0   218.6 0   118.2 0   214.0 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.5 0    95.2 0     7.9 0    33.1 0   674.3 0
 2021 214  8  2  0 15  0.250 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.2 0   219.3 0   218.6 0   118.2 0   214.0 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.5 0    95.2 0     6.5 0    35.1 0   674.3 0
 2021 214  8  2  0 16  0.267 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.8 0   219.3 0   218.6 0   118.1 0   214.0 0   214.1 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.5 0    95.1 0     7.0 0    36.1 0   674.3 0
 2021 214  8  2  0 17  0.283 107.77    -1.7 0 -9999.9 1 -9999.9 1 -9999.9 1   129.2 0   219.3 0   218.7 0   118.1 0   214.0 0   214.2 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.5 0    94.7 0     7.2 0    35.5 0   674.3 0
 2021 214  8  2  0 18  0.300 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   129.3 0   219.3 0   218.7 0   118.1 0   214.0 0   214.2 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.4 0    94.2 0     7.3 0    36.3 0   674.3 0
 2021 214  8  2  0 19  0.317 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   129.1 0   219.3 0   218.7 0   118.1 0   214.1 0   214.2 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.4 0    93.7 0     6.7 0    37.7 0   674.3 0
 2021 214  8  2  0 20  0.333 107.77    -1.5 0 -9999.9 1 -9999.9 1 -9999.9 1   128.8 0   219.4 0   218.7 0   118.1 0   214.1 0   214.2 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.4 0    93.4 0     7.6 0    36.3 0   674.3 0
 2021 214  8  2  0 21  0.350 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.7 0   219.4 0   218.7 0   118.2 0   214.1 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.4 0    93.2 0     7.4 0    38.0 0   674.3 0
 2021 214  8  2  0 22  0.367 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.8 0   219.4 0   218.7 0   118.2 0   214.1 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    93.2 0     7.2 0    39.9 0   674.3 0
 2021 214  8  2  0 23  0.383 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.9 0   219.4 0   218.8 0   118.3 0   214.1 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.9 0     6.9 0    38.3 0   674.3 0
 2021 214  8  2  0 24  0.400 107.77    -1.5 0 -9999.9 1 -9999.9 1 -9999.9 1   128.9 0   219.4 0   218.8 0   118.3 0   214.1 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.5 0     7.6 0    42.7 0   674.3 0
 2021 214  8  2  0 25  0.417 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   128.9 0   219.4 0   218.8 0   118.4 0   214.2 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.5 0     8.1 0    39.9 0   674.3 0
 2021 214  8  2  0 26  0.433 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   129.3 0   219.4 0   218.8 0   118.5 0   214.2 0   214.3 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.5 0     8.2 0    36.7 0   674.4 0
 2021 214  8  2  0 27  0.450 107.77    -1.6 0 -9999.9 1 -9999.9 1 -9999.9 1   129.5 0   219.4 0   218.8 0   118.6 0   214.2 0   214.4 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.4 0     7.7 0    37.4 0   674.4 0
 2021 214  8  2  0 28  0.467 107.77    -1.7 0 -9999.9 1 -9999.9 1 -9999.9 1   129.6 0   219.5 0   218.8 0   118.6 0   214.2 0   214.4 0 -9999.9 2 -9999.9 1 -9999.9 1     0.0 0 -9999.9 1   -59.3 0    92.3 0     7.4 0    37.4 0   674.4 0
