Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2002,1,1,0,476.344,1086.703,60.469,-27.877,-28.275,-28.681,3.737,32.361,91.875,697.619,,0.734,0.0
2002,1,1,1,472.281,1052.562,70.242,-27.736,-28.197,-28.666,3.458,30.853,90.688,697.348,,0.742,0.0
2002,1,1,2,472.664,1054.391,70.0,-27.619,-28.142,-28.658,3.267,27.484,89.75,697.115,,0.742,0.0
2002,1,1,3,473.938,1056.508,69.812,-27.556,-28.103,-28.65,3.123,22.973,89.25,696.85,,0.742,0.0
2002,1,1,4,474.102,1034.969,76.93,-27.533,-28.087,-28.642,2.954,16.278,89.062,696.616,,0.742,0.0
2002,1,1,5,474.93,1012.977,84.383,-27.658,-28.166,-28.673,2.89,11.067,90.0,696.636,,0.75,0.0
2002,1,1,6,479.352,1034.984,78.047,-27.892,-28.314,-28.728,3.014,9.096,91.625,696.891,,0.742,0.0
2002,1,1,7,481.109,1021.805,82.391,-28.189,-28.502,-28.814,3.11,9.107,93.625,697.192,,0.742,0.0
2002,1,1,8,483.125,1010.031,86.414,-28.447,-28.697,-28.955,3.144,10.305,94.812,697.595,,0.742,0.0
2002,1,1,9,487.734,1027.797,81.5,-28.65,-28.884,-29.119,3.164,11.393,95.25,698.023,,0.742,0.0
2002,1,1,10,492.039,1046.195,76.219,-28.845,-29.064,-29.283,3.13,11.955,95.5,698.386,,0.742,0.0
2002,1,1,11,497.016,1075.398,67.648,-28.962,-29.189,-29.408,3.077,14.707,95.375,698.562,,0.742,0.0
2002,1,1,12,498.258,1072.281,68.773,-28.97,-29.212,-29.447,3.049,17.135,95.0,698.626,,0.742,0.0
2002,1,1,13,498.625,1068.938,69.805,-28.947,-29.205,-29.462,2.989,18.908,94.688,698.682,,0.742,0.0
2002,1,1,14,492.43,1058.562,67.812,-28.892,-29.166,-29.431,2.908,20.772,94.438,698.762,,0.742,0.0
2002,1,1,15,497.898,1068.266,70.148,-28.822,-29.095,-29.369,2.821,23.157,94.375,698.891,,0.742,0.0
2002,1,1,16,495.273,1065.219,70.172,-28.736,-29.017,-29.298,2.736,26.272,94.25,699.042,,0.742,0.0
2002,1,1,17,493.359,1077.109,65.555,-28.752,-29.009,-29.275,2.79,28.79,94.625,699.184,,0.742,0.0
2002,1,1,18,491.742,1084.711,63.422,-28.806,-29.048,-29.291,2.932,29.707,95.0,699.318,,0.734,0.0
2002,1,1,19,488.781,1081.82,64.383,-28.837,-29.072,-29.298,3.004,31.168,95.188,699.454,,0.734,0.0
2002,1,1,20,486.156,1094.789,59.586,-28.837,-29.064,-29.298,2.98,32.149,95.25,699.622,,0.734,0.0
2002,1,1,21,484.414,1109.766,54.883,-28.837,-29.072,-29.306,2.977,32.898,95.188,699.759,,0.734,0.0
2002,1,1,22,481.039,1105.617,55.68,-28.853,-29.095,-29.337,2.997,33.193,95.0,699.811,,0.734,0.0
2002,1,1,23,478.117,1099.383,57.266,-28.767,-29.048,-29.337,2.906,33.818,94.188,699.876,,0.734,0.0
2002,1,2,0,476.031,1101.148,56.016,-28.673,-28.994,-29.314,2.738,35.595,93.5,699.957,,0.742,0.0
2002,1,2,1,474.859,1098.172,56.805,-28.634,-28.97,-29.298,2.531,38.356,93.312,700.082,,0.742,0.0
2002,1,2,2,475.172,1096.859,57.695,-28.673,-28.986,-29.291,2.243,40.904,93.75,700.165,,0.75,0.0
2002,1,2,3,474.938,1084.492,61.516,-28.798,-29.08,-29.361,2.038,40.959,94.312,700.234,,0.75,0.0
