Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2018,1,1,0,430.562,605.18,199.07,-24.275,-24.689,-25.103,5.725,21.874,92.0,690.3,,0.773,0.0
2018,1,1,1,453.594,873.766,120.008,-24.056,-24.541,-25.025,5.619,19.745,90.688,690.219,,0.758,0.0
2018,1,1,2,457.211,928.125,102.922,-23.877,-24.423,-24.978,5.544,18.231,89.5,690.144,,0.75,0.0
2018,1,1,3,462.5,985.672,85.648,-23.759,-24.345,-24.931,5.448,16.668,88.812,690.079,,0.75,0.0
2018,1,1,4,434.289,630.883,192.305,-23.673,-24.283,-24.884,5.336,15.542,88.562,690.021,,0.781,0.0
2018,1,1,5,471.805,1043.766,69.586,-23.798,-24.314,-24.83,5.368,14.582,90.062,690.019,,0.742,0.0
2018,1,1,6,475.883,1060.555,64.852,-24.087,-24.447,-24.806,5.382,14.803,92.875,690.001,,0.742,0.0
2018,1,1,7,468.586,927.602,106.797,-24.369,-24.619,-24.869,5.404,16.287,94.938,689.991,,0.758,0.0
2018,1,1,8,479.18,1006.266,84.133,-24.666,-24.853,-25.033,5.513,17.485,96.25,689.991,,0.75,0.0
2018,1,1,9,482.484,1019.312,79.797,-24.869,-25.041,-25.212,5.65,16.881,96.438,690.056,,0.75,0.0
2018,1,1,10,471.797,819.211,146.344,-25.08,-25.236,-25.392,5.589,17.574,96.75,690.137,,0.773,0.0
2018,1,1,11,486.844,1013.086,82.547,-24.939,-25.15,-25.369,5.549,18.894,95.625,690.278,,0.75,0.0
2018,1,1,12,483.266,937.242,108.039,-24.564,-24.845,-25.127,5.569,18.486,94.375,690.424,,0.758,0.0
2018,1,1,13,474.055,800.414,153.102,-24.314,-24.65,-24.994,5.547,17.797,93.312,690.522,,0.773,0.0
2018,1,1,14,435.641,638.305,179.711,-24.158,-24.572,-24.986,5.608,16.011,92.0,690.566,,0.773,0.0
2018,1,1,15,480.758,905.781,118.234,-24.08,-24.548,-25.009,5.627,15.213,91.0,690.542,,0.75,0.0
2018,1,1,16,450.602,513.766,245.672,-24.048,-24.548,-25.041,5.662,14.381,90.438,690.516,,0.781,0.0
2018,1,1,17,446.789,539.469,232.625,-24.283,-24.681,-25.087,5.818,13.196,92.125,690.496,,0.758,0.0
2018,1,1,18,443.422,554.711,224.484,-24.697,-24.955,-25.22,5.977,12.456,94.75,690.524,,0.742,0.0
2018,1,1,19,451.555,643.125,199.383,-25.064,-25.252,-25.439,6.128,12.442,96.188,690.664,,0.742,0.0
2018,1,1,20,440.633,556.297,223.984,-25.345,-25.502,-25.658,6.228,12.903,96.75,690.821,,0.75,0.0
2018,1,1,21,452.766,742.023,165.711,-25.486,-25.642,-25.798,6.353,12.139,96.75,690.934,,0.734,0.0
2018,1,1,22,454.797,801.211,146.711,-25.556,-25.72,-25.884,6.439,9.005,96.625,691.04,,0.734,0.0
2018,1,1,23,453.359,822.125,138.797,-25.306,-25.517,-25.728,6.35,6.854,95.688,691.137,,0.742,0.0
2018,1,2,0,453.07,843.82,131.367,-24.853,-25.127,-25.4,6.036,6.913,94.5,691.245,,0.742,0.0
2018,1,2,1,449.547,805.523,143.055,-24.517,-24.853,-25.181,5.699,7.641,93.438,691.287,,0.75,0.0
2018,1,2,2,446.984,765.703,155.695,-24.306,-24.705,-25.103,5.497,7.266,92.125,691.326,,0.758,0.0
2018,1,2,3,426.898,531.531,224.375,-24.189,-24.658,-25.134,5.211,7.061,90.875,691.326,,0.773,0.0
2018,1,2,4,429.688,557.945,216.406,-24.127,-24.658,-25.197,4.963,7.416,89.75,691.31,,0.773,0.0
2018,1,2,5,433.656,586.734,208.328,-24.275,-24.767,-25.259,5.049,7.29,90.5,691.4,,0.773,0.0
