Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2020,1,1,0,387.445,347.219,254.43,-26.525,-26.955,-27.377,0.624,55.713,91.562,691.108,,0.75,0.0
2020,1,1,1,383.383,337.062,254.5,-26.423,-26.908,-27.392,0.832,50.332,90.438,690.983,,0.75,0.0
2020,1,1,2,380.023,327.969,254.641,-26.361,-26.798,-27.244,0.991,48.517,91.312,690.897,,0.75,0.0
2020,1,1,3,366.164,246.641,271.719,-26.337,-26.752,-27.166,1.155,51.038,91.812,690.759,,0.758,0.0
2020,1,1,4,363.43,217.125,280.016,-26.291,-26.728,-27.158,1.335,56.217,91.5,690.486,,0.758,0.0
2020,1,1,5,365.359,240.977,272.359,-26.314,-26.712,-27.119,1.506,63.834,92.188,690.26,,0.758,0.0
2020,1,1,6,380.414,224.766,293.164,-26.384,-26.767,-27.15,1.686,69.382,92.5,690.167,,0.766,0.0
2020,1,1,7,394.422,350.227,257.609,-26.439,-26.845,-27.252,1.88,72.092,92.0,690.163,,0.75,0.0
2020,1,1,8,420.039,478.516,231.891,-26.541,-26.955,-27.369,2.07,74.233,91.875,690.13,,0.758,0.0
2020,1,1,9,421.938,520.641,215.938,-26.666,-27.127,-27.587,2.244,75.48,90.938,690.013,,0.758,0.0
2020,1,1,10,445.672,687.727,172.039,-26.759,-27.291,-27.83,2.389,76.191,89.562,689.878,,0.758,0.0
2020,1,1,11,468.945,872.703,120.141,-26.822,-27.408,-28.002,2.473,75.174,88.438,689.76,,0.758,0.0
2020,1,1,12,474.414,914.57,107.711,-26.884,-27.517,-28.15,2.509,73.54,87.812,689.618,,0.758,0.0
2020,1,1,13,481.133,954.664,97.75,-27.009,-27.658,-28.306,2.555,73.116,87.375,689.442,,0.758,0.0
2020,1,1,14,479.742,991.281,81.688,-27.127,-27.806,-28.478,2.636,73.821,87.0,689.241,,0.758,0.0
2020,1,1,15,489.156,1011.031,83.898,-27.228,-27.908,-28.595,2.763,74.589,86.875,688.963,,0.758,0.0
2020,1,1,16,492.93,1062.25,68.57,-27.275,-27.962,-28.642,2.933,74.076,86.75,688.608,,0.758,0.0
2020,1,1,17,491.391,1072.602,64.93,-27.291,-27.97,-28.65,3.117,75.337,86.875,688.189,,0.75,0.0
2020,1,1,18,490.602,1092.578,58.711,-27.275,-27.947,-28.619,3.32,76.945,87.0,687.769,,0.75,0.0
2020,1,1,19,487.883,1098.914,56.32,-27.236,-27.877,-28.525,3.453,77.19,87.562,687.452,,0.75,0.0
2020,1,1,20,485.211,1105.766,53.898,-27.158,-27.759,-28.353,3.506,75.282,88.438,687.169,,0.75,0.0
2020,1,1,21,483.57,1120.82,49.273,-27.064,-27.587,-28.111,3.459,70.747,89.812,686.844,,0.742,0.0
2020,1,1,22,480.914,1121.445,48.984,-26.939,-27.384,-27.83,3.344,63.794,91.312,686.568,,0.75,0.0
2020,1,1,23,477.305,1108.609,52.43,-26.861,-27.189,-27.525,3.266,53.952,93.5,686.368,,0.742,0.0
2020,1,2,0,473.859,1088.398,58.234,-26.83,-27.033,-27.236,3.229,42.451,96.062,686.232,,0.75,0.0
2020,1,2,1,471.094,1067.008,64.43,-26.767,-26.884,-27.002,3.338,30.527,97.75,686.172,,0.75,0.0
2020,1,2,2,470.406,1053.07,69.125,-26.666,-26.767,-26.869,3.6,20.716,98.062,686.23,,0.75,0.0
2020,1,2,3,460.922,912.281,112.734,-26.642,-26.759,-26.877,3.927,16.885,97.688,686.316,,0.75,0.0
2020,1,2,4,452.086,770.195,157.18,-26.681,-26.814,-26.947,3.995,14.96,97.438,686.383,,0.742,0.0
2020,1,2,5,451.203,738.516,167.109,-26.447,-26.619,-26.783,4.004,13.657,96.812,686.451,,0.742,0.0
2020,1,2,6,450.367,706.812,176.906,-26.041,-26.236,-26.431,4.094,10.667,96.312,686.554,,0.742,0.0
2020,1,2,7,460.523,755.477,166.375,-25.72,-25.923,-26.134,4.197,6.305,96.0,686.709,,0.742,0.0
2020,1,2,8,465.617,807.336,149.211,-25.486,-25.705,-25.923,4.268,1.993,95.812,686.875,,0.742,0.0
2020,1,2,9,472.5,832.531,144.164,-25.377,-25.587,-25.806,4.339,357.833,95.688,687.034,,0.75,0.0
2020,1,2,10,471.336,800.367,153.914,-25.361,-25.572,-25.791,4.315,354.806,95.688,687.174,,0.742,0.0
2020,1,2,11,466.961,718.242,180.812,-25.494,-25.697,-25.908,3.972,354.469,95.75,687.35,,0.75,0.0
2020,1,2,12,461.805,650.539,201.805,-25.697,-25.923,-26.158,3.531,356.321,95.312,687.567,,0.75,0.0
2020,1,2,13,441.844,533.367,228.336,-25.884,-26.142,-26.392,3.125,0.43,94.812,687.722,,0.758,0.0
2020,1,2,14,429.0,421.781,260.18,-26.072,-26.353,-26.634,2.788,8.38,94.25,687.853,,0.766,0.0
2020,1,2,15,395.094,196.156,316.719,-26.212,-26.509,-26.814,2.575,19.315,93.938,687.942,,0.758,0.0
2020,1,2,16,389.516,207.344,306.953,-26.236,-26.564,-26.892,2.496,30.256,93.438,687.943,,0.758,0.0
