Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2005,1,1,0,380.68,434.414,214.578,-23.697,-24.275,-24.861,2.147,34.326,88.938,693.583,,0.773,0.0
2005,1,1,1,378.641,440.586,210.508,-23.416,-24.134,-24.861,1.837,33.555,86.5,693.549,,0.766,0.008
2005,1,1,2,353.305,206.562,274.484,-23.041,-23.916,-24.798,1.566,36.069,83.875,693.511,,0.75,0.0
2005,1,1,3,402.617,534.148,198.484,-22.744,-23.744,-24.744,1.376,42.93,81.938,693.471,,0.742,0.0
2005,1,1,4,408.531,482.016,223.727,-22.587,-23.666,-24.744,1.275,52.217,80.688,693.392,,0.742,0.0
2005,1,1,5,421.156,534.625,215.227,-22.97,-23.916,-24.869,1.519,53.366,82.75,693.391,,0.734,0.0
2005,1,1,6,434.109,591.992,204.773,-23.673,-24.377,-25.072,1.954,48.728,86.938,693.392,,0.734,0.0
2005,1,1,7,435.695,610.516,197.68,-24.15,-24.681,-25.205,2.26,45.7,89.875,693.333,,0.75,0.0
2005,1,1,8,444.859,655.562,187.609,-24.462,-24.877,-25.291,2.42,43.692,91.875,693.239,,0.758,0.008
2005,1,1,9,423.938,529.211,214.961,-24.697,-25.041,-25.384,2.526,43.12,93.188,693.161,,0.789,0.008
2005,1,1,10,447.672,633.648,196.047,-24.955,-25.236,-25.517,2.625,43.673,94.375,693.144,,0.742,0.008
2005,1,1,11,419.227,540.711,203.531,-25.127,-25.384,-25.642,2.524,48.514,94.812,693.177,,0.805,0.008
2005,1,1,12,448.016,627.898,196.742,-25.22,-25.478,-25.736,2.368,58.355,94.812,693.201,,0.75,0.008
2005,1,1,13,448.984,628.797,196.953,-25.298,-25.556,-25.814,2.395,68.372,94.75,693.178,,0.75,0.0
2005,1,1,14,419.695,596.781,180.516,-25.322,-25.595,-25.869,2.537,75.194,94.5,693.121,,0.773,0.0
2005,1,1,15,445.438,628.211,194.117,-25.306,-25.603,-25.908,2.688,79.278,94.0,693.009,,0.781,0.0
2005,1,1,16,445.633,626.977,195.648,-25.314,-25.634,-25.955,2.789,81.461,93.625,692.935,,0.727,0.0
2005,1,1,17,448.219,676.969,179.586,-25.353,-25.689,-26.025,2.795,82.935,93.25,692.827,,0.773,0.0
2005,1,1,18,456.422,768.852,153.102,-25.431,-25.783,-26.127,2.739,84.436,93.062,692.711,,0.758,0.0
2005,1,1,19,463.383,860.492,126.125,-25.517,-25.877,-26.228,2.674,84.972,92.938,692.654,,0.742,0.0
2005,1,1,20,465.133,914.453,109.164,-25.619,-25.978,-26.337,2.573,84.774,92.875,692.639,,0.734,0.0
2005,1,1,21,456.75,882.555,115.477,-25.728,-26.087,-26.439,2.483,83.859,92.875,692.649,,0.766,0.0
2005,1,1,22,467.812,1003.961,81.938,-25.853,-26.197,-26.548,2.413,82.185,93.125,692.67,,0.734,0.0
2005,1,1,23,467.219,1046.008,67.188,-26.025,-26.33,-26.642,2.422,75.426,93.812,692.889,,0.75,0.0
2005,1,2,0,471.305,1095.891,53.711,-26.236,-26.478,-26.72,2.583,65.14,95.062,693.271,,0.766,0.0
2005,1,2,1,471.609,1101.758,52.602,-26.431,-26.627,-26.814,2.765,54.199,96.062,693.586,,0.758,0.0
2005,1,2,2,469.547,1081.977,58.148,-26.627,-26.783,-26.947,3.055,44.068,96.688,693.814,,0.75,0.0
2005,1,2,3,466.016,1035.953,71.484,-26.798,-26.955,-27.119,3.403,40.344,96.625,693.938,,0.734,0.0
2005,1,2,4,465.922,1029.07,72.758,-26.986,-27.173,-27.353,3.721,39.036,96.125,694.092,,0.766,0.0
2005,1,2,5,473.344,1063.586,65.094,-27.048,-27.283,-27.525,4.091,37.395,95.125,694.339,,0.734,0.0
2005,1,2,6,479.523,1105.234,52.867,-27.009,-27.283,-27.556,4.218,38.759,94.375,694.624,,0.75,0.0
2005,1,2,7,482.836,1109.203,51.914,-26.916,-27.22,-27.533,4.102,42.685,93.75,694.929,,0.734,0.0
2005,1,2,8,487.023,1115.172,50.938,-26.798,-27.134,-27.47,4.111,46.078,93.25,695.178,,0.75,0.0
2005,1,2,9,489.609,1120.25,48.766,-26.689,-27.041,-27.392,4.207,47.333,92.938,695.409,,0.742,0.0
2005,1,2,10,492.828,1119.359,49.852,-26.556,-26.916,-27.275,4.334,47.191,92.75,695.603,,0.766,0.0
2005,1,2,11,494.328,1119.852,49.141,-26.275,-26.689,-27.103,4.173,48.491,91.812,695.661,,0.742,0.0
2005,1,2,12,496.164,1118.898,49.945,-25.978,-26.462,-26.955,4.005,49.193,90.5,695.66,,0.758,0.0
2005,1,2,13,496.188,1117.18,49.93,-25.767,-26.306,-26.845,4.0,48.088,89.625,695.667,,0.75,0.0
2005,1,2,14,495.969,1101.258,56.117,-25.533,-26.119,-26.697,4.154,44.848,88.812,695.651,,0.773,0.0
2005,1,2,15,495.016,1116.094,50.031,-25.259,-25.884,-26.517,4.305,40.658,88.062,695.644,,0.742,0.0
2005,1,2,16,493.211,1096.039,57.703,-25.017,-25.673,-26.337,4.366,36.706,87.562,695.63,,0.773,0.0
2005,1,2,17,491.32,1102.555,55.312,-24.939,-25.564,-26.189,4.516,32.783,88.125,695.669,,0.758,0.0
2005,1,2,18,488.891,1108.906,52.938,-25.025,-25.556,-26.095,4.637,29.805,89.75,695.839,,0.75,0.0
2005,1,2,19,485.977,1115.539,50.297,-25.15,-25.603,-26.056,4.631,28.078,91.188,696.109,,0.734,0.0
2005,1,2,20,483.633,1118.148,49.922,-25.252,-25.65,-26.056,4.56,27.004,92.125,696.333,,0.742,0.0
2005,1,2,21,479.719,1118.234,48.875,-25.345,-25.712,-26.087,4.511,26.654,92.688,696.433,,0.734,0.0
2005,1,2,22,476.047,1115.805,48.742,-25.408,-25.767,-26.127,4.528,26.875,92.875,696.51,,0.734,0.0
2005,1,2,23,472.875,1113.422,48.633,-25.416,-25.806,-26.197,4.06,28.883,92.188,696.63,,0.734,0.0
2005,1,3,0,470.484,1106.93,50.258,-25.408,-25.861,-26.306,3.516,31.924,91.188,696.682,,0.75,0.0
2005,1,3,1,469.664,1109.781,49.195,-25.439,-25.939,-26.439,3.224,34.037,90.25,696.657,,0.758,0.0
2005,1,3,2,469.117,1111.656,48.039,-25.494,-26.025,-26.556,3.043,34.751,89.625,696.557,,0.742,0.0
2005,1,3,3,469.656,1111.773,47.875,-25.572,-26.119,-26.673,2.886,34.077,89.375,696.46,,0.734,0.0
2005,1,3,4,471.422,1113.047,47.797,-25.681,-26.228,-26.775,2.677,32.484,89.438,696.459,,0.734,0.0
2005,1,3,5,474.43,1114.148,48.422,-25.822,-26.345,-26.861,2.682,29.103,89.938,696.625,,0.75,0.0
2005,1,3,6,477.133,1115.586,48.125,-26.009,-26.462,-26.908,2.753,26.274,91.188,696.931,,0.734,0.0
2005,1,3,7,478.969,1097.234,54.328,-26.205,-26.58,-26.955,2.705,25.677,92.625,697.204,,0.742,0.0
2005,1,3,8,480.461,1078.375,60.367,-26.384,-26.697,-27.002,2.666,27.016,93.875,697.396,,0.75,0.0
2005,1,3,9,481.797,1061.227,65.758,-26.548,-26.806,-27.056,2.687,29.621,94.875,697.606,,0.766,0.0
2005,1,3,10,482.867,1049.148,69.242,-26.697,-26.908,-27.119,2.783,32.619,95.625,697.806,,0.742,0.0
2005,1,3,11,488.477,1080.438,60.562,-26.759,-26.986,-27.205,2.584,36.766,95.438,697.927,,0.766,0.0
2005,1,3,12,493.039,1115.891,49.672,-26.767,-27.041,-27.314,2.357,41.775,94.5,697.935,,0.758,0.0
2005,1,3,13,494.031,1116.172,49.844,-26.759,-27.095,-27.431,2.287,45.277,93.25,697.935,,0.758,0.0
2005,1,3,14,493.562,1114.547,50.062,-26.712,-27.111,-27.517,2.26,46.261,92.0,697.936,,0.75,0.0
2005,1,3,15,492.336,1098.742,55.906,-26.65,-27.111,-27.564,2.221,44.715,91.0,697.944,,0.766,0.0
2005,1,3,16,488.008,1079.398,60.719,-26.587,-27.087,-27.587,2.146,42.049,90.188,697.936,,0.734,0.0
2005,1,3,17,485.836,1069.844,64.359,-26.634,-27.111,-27.595,2.162,38.692,90.5,697.977,,0.758,0.0
2005,1,3,18,481.109,1044.531,72.023,-26.775,-27.189,-27.603,2.239,36.63,91.812,698.096,,0.734,0.0
2005,1,3,19,477.242,1020.516,80.203,-26.916,-27.267,-27.611,2.244,36.79,93.0,698.256,,0.734,0.0
2005,1,3,20,472.023,1003.758,84.195,-27.064,-27.353,-27.642,2.215,39.417,94.188,698.397,,0.719,0.0
2005,1,3,21,462.977,932.945,104.938,-27.236,-27.462,-27.689,2.21,43.854,95.375,698.474,,0.719,0.0
2005,1,3,22,453.078,857.156,126.133,-27.392,-27.572,-27.752,2.306,49.672,96.25,698.529,,0.727,0.0
2005,1,3,23,431.578,674.688,175.539,-27.361,-27.572,-27.775,2.217,56.646,95.75,698.526,,0.734,0.0
2005,1,4,0,404.156,514.758,209.539,-27.197,-27.494,-27.791,2.086,63.531,93.938,698.456,,0.75,0.0
2005,1,4,1,402.508,450.656,232.469,-27.017,-27.423,-27.83,2.021,65.813,91.875,698.361,,0.758,0.0
2005,1,4,2,395.695,415.5,238.961,-26.822,-27.33,-27.837,1.978,63.739,90.0,698.263,,0.742,0.0
2005,1,4,3,390.102,382.07,245.758,-26.611,-27.22,-27.822,1.9,58.794,88.25,698.147,,0.734,0.0
2005,1,4,4,393.516,433.5,229.211,-26.345,-27.064,-27.783,1.761,52.571,86.25,698.048,,0.758,0.0
2005,1,4,5,400.148,490.227,213.484,-26.455,-27.127,-27.798,1.84,44.828,87.125,698.026,,0.727,0.0
2005,1,4,6,417.5,637.266,173.453,-26.775,-27.298,-27.814,2.04,38.626,89.875,698.123,,0.734,0.0
2005,1,4,7,431.773,709.219,158.438,-27.017,-27.408,-27.798,2.158,36.165,92.25,698.26,,0.742,0.0
2005,1,4,8,444.594,779.688,142.109,-27.212,-27.494,-27.775,2.244,37.788,94.375,698.364,,0.75,0.0
2005,1,4,9,453.453,816.523,134.664,-27.337,-27.525,-27.712,2.368,42.057,96.125,698.38,,0.734,0.0
2005,1,4,10,466.398,885.953,118.539,-27.345,-27.486,-27.619,2.67,46.779,97.125,698.333,,0.766,0.0
2005,1,4,11,476.562,958.055,98.664,-27.103,-27.283,-27.462,2.676,50.687,96.25,698.282,,0.766,0.0
2005,1,4,12,479.984,998.008,85.062,-26.892,-27.134,-27.377,2.405,53.986,95.062,698.168,,0.758,0.0
2005,1,4,13,481.898,1010.289,81.477,-26.9,-27.205,-27.517,2.313,53.517,93.75,697.969,,0.75,0.0
2005,1,4,14,460.781,796.062,145.297,-26.916,-27.306,-27.689,2.342,48.922,92.25,697.74,,0.773,0.0
2005,1,4,15,459.875,819.086,135.852,-26.884,-27.345,-27.814,2.343,40.809,90.75,697.572,,0.742,0.0
2005,1,4,16,429.141,591.297,196.031,-26.775,-27.33,-27.877,2.266,30.456,89.25,697.458,,0.766,0.0
2005,1,4,17,412.57,439.727,240.047,-26.783,-27.337,-27.884,2.317,23.021,89.25,697.419,,0.75,0.0
2005,1,4,18,382.312,263.305,279.617,-26.869,-27.369,-27.861,2.384,21.941,90.25,697.445,,0.742,0.0
2005,1,4,19,401.375,345.625,267.469,-26.939,-27.384,-27.822,2.348,25.627,91.25,697.485,,0.75,0.0
2005,1,4,20,355.562,151.984,297.086,-27.002,-27.392,-27.791,2.336,33.956,92.125,697.496,,0.742,0.0
2005,1,4,21,361.641,159.664,300.625,-27.048,-27.4,-27.759,2.442,43.963,92.875,697.441,,0.75,0.0
2005,1,4,22,368.633,287.25,259.547,-27.056,-27.384,-27.72,2.692,52.665,93.25,697.349,,0.75,0.0
2005,1,4,23,365.859,339.094,237.742,-26.986,-27.353,-27.72,2.589,59.333,92.625,697.238,,0.766,0.0
2005,1,5,0,382.562,454.695,211.406,-26.877,-27.322,-27.759,2.381,65.369,91.25,697.075,,0.758,0.0
2005,1,5,1,419.086,709.469,152.594,-26.736,-27.267,-27.791,2.273,67.577,89.625,696.892,,0.75,0.0
2005,1,5,2,418.414,707.156,152.859,-26.548,-27.173,-27.798,2.108,65.24,87.875,696.711,,0.773,0.0
2005,1,5,3,439.602,828.164,128.133,-26.173,-26.962,-27.744,1.803,59.547,85.125,696.553,,0.773,0.0
