Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2016,1,1,0,478.156,1077.961,65.156,-30.611,-30.931,-31.244,3.108,53.793,93.375,684.896,,0.75,0.0
2016,1,1,1,478.016,1081.078,64.609,-30.541,-30.892,-31.244,2.999,49.755,92.625,684.658,,0.75,0.0
2016,1,1,2,478.055,1082.734,64.078,-30.47,-30.861,-31.252,2.917,45.651,91.938,684.413,,0.75,0.0
2016,1,1,3,480.219,1100.5,58.773,-30.392,-30.822,-31.252,2.884,41.376,91.188,684.158,,0.75,0.0
2016,1,1,4,482.266,1100.438,59.469,-30.298,-30.767,-31.236,2.884,36.963,90.438,683.894,,0.75,0.0
2016,1,1,5,484.805,1100.078,60.18,-30.275,-30.744,-31.205,2.862,34.211,90.5,683.666,,0.758,0.0
2016,1,1,6,486.633,1085.242,65.336,-30.322,-30.752,-31.181,2.782,33.199,91.188,683.544,,0.758,0.0
2016,1,1,7,489.039,1081.539,66.508,-30.384,-30.775,-31.166,2.696,32.815,91.938,683.423,,0.75,0.0
2016,1,1,8,491.68,1067.344,71.961,-30.447,-30.798,-31.15,2.613,33.167,92.75,683.216,,0.758,0.0
2016,1,1,9,494.602,1069.719,71.305,-30.517,-30.814,-31.119,2.589,33.307,93.688,683.023,,0.75,0.0
2016,1,1,10,497.586,1076.492,69.219,-30.556,-30.814,-31.064,2.605,32.26,94.625,682.904,,0.758,0.0
2016,1,1,11,500.039,1084.336,66.594,-30.494,-30.736,-30.978,2.657,31.166,94.875,682.709,,0.75,0.0
2016,1,1,12,503.008,1105.555,59.68,-30.416,-30.658,-30.9,2.671,30.015,94.875,682.457,,0.758,0.0
2016,1,1,13,503.898,1111.398,57.523,-30.4,-30.634,-30.869,2.611,28.022,95.062,682.169,,0.75,0.0
2016,1,1,14,500.984,1092.602,62.195,-30.408,-30.634,-30.861,2.495,25.201,95.188,681.887,,0.75,0.0
2016,1,1,15,502.375,1103.023,60.195,-30.439,-30.65,-30.853,2.369,22.082,95.5,681.602,,0.75,0.0
2016,1,1,16,499.875,1083.117,67.133,-30.462,-30.658,-30.861,2.266,19.122,95.688,681.29,,0.758,0.0
2016,1,1,17,497.438,1084.555,66.164,-30.494,-30.681,-30.869,2.172,14.586,95.938,681.148,,0.75,0.0
2016,1,1,18,493.57,1069.094,70.914,-30.541,-30.712,-30.877,2.132,8.427,96.25,681.248,,0.758,0.0
2016,1,1,19,492.25,1094.594,62.336,-30.556,-30.72,-30.892,2.234,0.401,96.375,681.423,,0.75,0.0
2016,1,1,20,486.75,1060.688,72.977,-30.572,-30.736,-30.9,2.371,352.617,96.375,681.651,,0.742,0.0
2016,1,1,21,480.586,1024.133,83.711,-30.548,-30.712,-30.884,2.428,347.171,96.312,681.911,,0.742,0.0
2016,1,1,22,473.906,977.055,97.547,-30.47,-30.658,-30.845,2.558,342.949,95.938,682.22,,0.742,0.0
2016,1,1,23,466.312,925.727,111.492,-30.369,-30.587,-30.806,2.611,340.969,95.375,682.375,,0.75,0.0
2016,1,2,0,469.844,966.047,100.898,-30.259,-30.494,-30.72,2.552,341.066,95.062,682.434,,0.75,0.0
2016,1,2,1,461.828,903.07,117.602,-30.205,-30.439,-30.666,2.51,340.55,95.125,682.494,,0.758,0.0
2016,1,2,2,447.789,753.727,160.539,-30.189,-30.416,-30.642,2.54,338.722,95.25,682.574,,0.758,0.0
2016,1,2,3,445.656,702.828,177.375,-30.212,-30.431,-30.65,2.612,335.811,95.375,682.596,,0.75,0.0
2016,1,2,4,445.07,655.68,193.977,-30.259,-30.478,-30.689,2.677,332.164,95.438,682.651,,0.75,0.0
2016,1,2,5,456.766,687.195,192.375,-30.384,-30.587,-30.783,2.971,326.477,95.812,682.955,,0.758,0.0
2016,1,2,6,443.531,543.391,233.273,-30.58,-30.759,-30.947,3.322,320.056,96.0,683.472,,0.742,0.0
2016,1,2,7,446.867,563.008,227.633,-30.72,-30.9,-31.087,3.464,314.909,96.062,683.988,,0.742,0.0
2016,1,2,8,455.258,602.844,218.969,-30.83,-31.009,-31.189,3.492,310.282,96.125,684.456,,0.75,0.0
2016,1,2,9,462.539,642.445,209.141,-30.9,-31.08,-31.267,3.521,305.7,96.0,684.971,,0.75,0.0
2016,1,2,10,464.875,629.047,215.367,-30.947,-31.142,-31.337,3.621,299.607,95.812,685.511,,0.75,0.0
2016,1,2,11,461.727,591.469,226.055,-30.884,-31.119,-31.353,3.76,292.089,95.0,686.008,,0.758,0.0
2016,1,2,12,465.82,642.055,209.18,-30.767,-31.041,-31.306,3.864,283.924,94.25,686.436,,0.766,0.0
2016,1,2,13,465.711,622.203,216.609,-30.673,-30.97,-31.267,3.925,276.63,93.75,686.879,,0.758,0.0
2016,1,2,14,462.07,611.773,217.164,-30.541,-30.853,-31.166,3.985,271.236,93.5,687.33,,0.766,0.0
2016,1,2,15,460.414,597.359,221.711,-30.314,-30.642,-30.97,4.055,269.227,93.125,687.744,,0.766,0.0
2016,1,2,16,459.234,612.695,215.227,-29.978,-30.322,-30.673,4.133,269.134,92.938,688.107,,0.766,0.0
2016,1,2,17,447.82,519.609,241.875,-29.658,-29.978,-30.298,4.18,269.143,93.562,688.483,,0.773,0.0
2016,1,2,18,442.375,483.719,251.766,-29.369,-29.642,-29.908,4.242,269.789,94.5,688.896,,0.773,0.0
2016,1,2,19,421.359,430.352,252.891,-29.064,-29.298,-29.541,4.361,271.54,95.125,689.293,,0.773,0.0
2016,1,2,20,426.961,468.227,244.914,-28.736,-28.962,-29.189,4.581,271.955,95.438,689.663,,0.773,0.0
2016,1,2,21,388.023,404.0,231.992,-28.392,-28.634,-28.869,4.859,269.724,95.188,689.963,,0.789,0.0
2016,1,2,22,376.25,352.328,241.0,-28.087,-28.345,-28.603,5.083,264.0,94.812,690.238,,0.797,0.0
2016,1,2,23,374.453,246.367,280.352,-27.759,-28.048,-28.337,5.189,263.517,94.062,690.523,,0.789,0.0
2016,1,3,0,508.188,286.719,399.07,-27.478,-27.791,-28.103,5.302,267.466,93.625,690.845,,0.836,0.0
2016,1,3,1,348.695,174.25,282.508,-27.283,-27.619,-27.962,5.493,269.022,93.25,691.112,,0.805,0.0
2016,1,3,2,385.781,167.906,322.016,-27.181,-27.533,-27.877,5.618,269.363,93.062,691.287,,0.812,0.0
2016,1,3,3,383.82,151.031,326.375,-27.119,-27.478,-27.83,5.68,269.37,92.875,691.377,,0.805,0.0
2016,1,3,4,378.93,151.992,320.93,-27.08,-27.447,-27.806,5.664,269.526,92.75,691.47,,0.789,0.0
2016,1,3,5,366.422,146.414,310.289,-27.087,-27.447,-27.798,5.558,266.454,92.875,691.599,,0.789,0.0
2016,1,3,6,401.68,210.641,320.469,-27.111,-27.455,-27.798,5.313,261.715,93.0,691.767,,0.781,0.0
2016,1,3,7,406.266,203.07,327.477,-27.087,-27.439,-27.783,5.07,258.084,92.938,691.919,,0.781,0.0
2016,1,3,8,409.305,193.102,333.891,-27.009,-27.369,-27.736,4.866,255.495,92.688,691.979,,0.773,0.0
2016,1,3,9,416.562,242.086,321.414,-26.9,-27.283,-27.666,4.724,253.573,92.312,691.973,,0.758,0.0
2016,1,3,10,415.109,251.68,315.633,-26.775,-27.181,-27.58,4.657,251.413,92.0,691.993,,0.758,0.0
2016,1,3,11,391.914,183.008,319.25,-26.634,-27.041,-27.455,4.633,250.801,91.812,692.027,,0.766,0.0
2016,1,3,12,384.18,159.391,320.688,-26.462,-26.884,-27.306,4.608,251.719,91.625,691.998,,0.773,0.0
2016,1,3,13,375.898,139.859,320.102,-26.298,-26.728,-27.15,4.623,252.086,91.625,691.924,,0.773,0.0
2016,1,3,14,408.102,178.477,336.906,-26.142,-26.556,-26.97,4.637,251.535,91.688,691.814,,0.758,0.0
2016,1,3,15,374.523,139.227,319.078,-25.978,-26.392,-26.806,4.621,250.34,91.812,691.594,,0.766,0.0
2016,1,3,16,391.844,152.43,331.352,-25.806,-26.22,-26.627,4.557,248.582,91.938,691.331,,0.766,0.0
2016,1,3,17,377.203,135.438,323.711,-25.595,-26.009,-26.423,4.407,244.707,91.812,691.149,,0.781,0.0
2016,1,3,18,370.727,133.5,318.305,-25.337,-25.775,-26.212,4.2,239.237,91.438,691.071,,0.781,0.0
2016,1,3,19,380.586,149.25,322.367,-25.041,-25.502,-25.962,3.975,233.873,91.0,691.056,,0.781,0.0
2016,1,3,20,368.891,138.43,315.266,-24.712,-25.197,-25.681,3.745,229.23,90.562,690.959,,0.781,0.0
2016,1,3,21,375.0,151.188,316.828,-24.384,-24.892,-25.392,3.508,225.632,90.312,690.754,,0.781,0.0
2016,1,3,22,364.219,139.258,310.969,-24.111,-24.603,-25.103,3.305,223.084,90.438,690.538,,0.789,0.0
2016,1,3,23,346.953,123.055,300.125,-23.9,-24.361,-24.822,3.138,225.807,91.062,690.322,,0.797,0.0
2016,1,4,0,364.156,143.016,309.938,-23.806,-24.197,-24.587,2.95,231.127,92.375,690.158,,0.781,0.0
2016,1,4,1,366.836,150.164,310.023,-23.783,-24.119,-24.447,2.812,234.499,93.5,689.963,,0.766,0.0
2016,1,4,2,374.195,167.156,310.961,-23.759,-24.064,-24.369,2.75,236.942,94.0,689.718,,0.758,0.0
2016,1,4,3,382.281,186.078,311.789,-23.705,-24.002,-24.291,2.553,241.082,94.25,689.469,,0.758,0.0
2016,1,4,4,381.844,182.766,312.375,-23.642,-23.939,-24.228,2.256,247.609,94.188,689.228,,0.75,0.0
2016,1,4,5,382.531,178.617,314.328,-23.548,-23.861,-24.166,1.918,253.189,93.938,689.009,,0.75,0.0
2016,1,4,6,381.75,168.914,316.883,-23.423,-23.759,-24.087,1.649,256.293,93.5,688.834,,0.766,0.0
2016,1,4,7,381.305,161.047,319.062,-23.283,-23.642,-24.009,1.473,257.438,93.0,688.648,,0.773,0.0
2016,1,4,8,396.445,166.141,331.82,-23.189,-23.564,-23.939,1.293,258.147,92.75,688.439,,0.797,0.0
2016,1,4,9,384.18,136.867,330.602,-23.15,-23.509,-23.861,1.073,259.509,93.125,688.166,,0.805,0.0
2016,1,4,10,402.375,165.367,337.273,-23.197,-23.502,-23.806,0.792,257.471,94.0,687.958,,0.805,0.0
2016,1,4,11,405.664,225.219,316.586,-23.306,-23.603,-23.908,0.435,260.707,94.125,687.78,,0.805,0.0
2016,1,4,12,412.727,300.047,293.68,-23.4,-23.759,-24.119,0.11,8.13,93.0,687.569,,0.805,0.0
2016,1,4,13,413.023,275.438,303.562,-23.666,-24.002,-24.345,0.624,37.875,93.312,687.332,,0.805,0.0
2016,1,4,14,443.781,590.805,209.008,-24.064,-24.377,-24.689,1.221,31.656,93.875,687.119,,0.789,0.0
2016,1,4,15,446.375,714.0,163.156,-24.369,-24.658,-24.947,1.769,28.489,94.312,686.858,,0.789,0.0
2016,1,4,16,441.07,700.969,163.969,-24.556,-24.861,-25.166,2.245,29.151,94.125,686.591,,0.789,0.0
2016,1,4,17,435.203,688.773,164.227,-24.744,-25.087,-25.423,2.496,32.994,93.5,686.367,,0.789,0.0
2016,1,4,18,463.594,922.789,102.695,-24.994,-25.353,-25.72,2.4,37.728,93.062,686.216,,0.781,0.0
