Source,Latitude,Longitude,Time Zone,Elevation
NASA/POWER,-90.0,0.0,14.0,2811.04
year,month,day,hour,ghi,dni,dhi,tdry,twet,Tdew,wspd,wdir,rh,pres,snow,albedo,aod
2001,1,1,0,373.312,207.414,294.0,-30.392,-30.611,-30.837,2.916,357.697,95.312,697.611,,0.766,0.0
2001,1,1,1,373.102,216.312,290.539,-30.509,-30.736,-30.97,2.915,1.689,95.125,697.761,,0.766,0.0
2001,1,1,2,374.008,226.07,287.742,-30.603,-30.837,-31.08,2.894,4.956,95.0,697.886,,0.773,0.0
2001,1,1,3,372.555,202.234,295.258,-30.666,-30.908,-31.158,2.909,8.805,94.812,697.966,,0.766,0.0
2001,1,1,4,372.195,179.133,303.5,-30.697,-30.955,-31.212,2.968,12.463,94.5,698.042,,0.766,0.0
2001,1,1,5,368.68,172.18,302.352,-30.627,-30.931,-31.228,2.969,14.475,93.688,698.142,,0.766,0.0
2001,1,1,6,369.273,174.914,301.508,-30.517,-30.853,-31.189,2.888,15.051,93.0,698.194,,0.766,0.0
2001,1,1,7,370.359,177.859,301.016,-30.423,-30.767,-31.111,2.817,15.771,92.875,698.184,,0.766,0.0
2001,1,1,8,392.648,249.992,294.539,-30.337,-30.666,-31.002,2.761,16.435,93.125,698.161,,0.758,0.0
2001,1,1,9,399.68,248.094,301.703,-30.244,-30.556,-30.877,2.698,17.176,93.5,698.191,,0.75,0.0
2001,1,1,10,415.844,325.102,286.727,-30.158,-30.439,-30.728,2.636,17.952,94.125,698.301,,0.742,0.0
2001,1,1,11,420.617,322.625,291.906,-30.056,-30.322,-30.58,2.624,19.298,94.562,698.52,,0.742,0.0
2001,1,1,12,425.734,323.734,296.164,-29.947,-30.189,-30.431,2.67,20.556,95.0,698.752,,0.734,0.0
2001,1,1,13,426.43,323.812,296.625,-29.845,-30.072,-30.298,2.714,21.618,95.25,698.908,,0.734,0.0
2001,1,1,14,389.781,280.672,277.289,-30.275,-30.478,-30.689,2.425,20.362,95.625,699.014,,0.75,0.0
2001,1,1,15,448.25,501.656,247.539,-30.22,-30.416,-30.611,2.503,21.038,95.875,699.011,,0.742,0.0
2001,1,1,16,448.453,525.961,238.719,-30.158,-30.345,-30.533,2.584,22.766,96.0,698.948,,0.75,0.0
2001,1,1,17,448.367,552.016,229.281,-30.095,-30.283,-30.47,2.624,25.573,96.0,698.835,,0.75,0.0
2001,1,1,18,445.82,562.57,223.852,-30.056,-30.236,-30.423,2.687,29.621,96.062,698.709,,0.75,0.0
2001,1,1,19,443.953,583.078,215.391,-29.986,-30.173,-30.369,2.826,33.383,95.875,698.594,,0.75,0.0
2001,1,1,20,438.875,569.297,217.242,-29.908,-30.111,-30.306,3.0,36.422,95.812,698.47,,0.758,0.0
2001,1,1,21,440.641,595.062,210.508,-29.814,-30.017,-30.228,3.167,38.792,95.625,698.348,,0.766,0.0
2001,1,1,22,441.203,638.695,195.68,-29.712,-29.916,-30.119,3.321,40.133,95.688,698.214,,0.766,0.0
